设备ID,经度,纬度,所在城市,设备类型,接入方式,接入节点,接入时延
廊坊-0146,116.906114,39.390393,廊坊市,PC,Wifi,langfang_man1,1.6247211595757056
廊坊-0147,116.74931,39.554788,廊坊市,手机,Wifi,langfang_man1,3.599694677365488
廊坊-0148,117.042607,39.62891,廊坊市,手机,Cellular,tianjin_man1,5.789347429010619
廊坊-0149,116.741493,39.555837,廊坊市,PC,Wifi,langfang_man1,2.6076892848007898
廊坊-0150,116.740115,39.570061,廊坊市,传感器,Cellular,langfang_man1,6.787921289566729
廊坊-0151,116.741062,39.582832,廊坊市,PC,Wifi,langfang_man1,3.498882216471735
廊坊-0152,116.715961,39.593129,廊坊市,laptop,Ethernet,langfang_man1,1.3872996796771009
廊坊-0153,116.648125,39.640551,廊坊市,laptop,Cellular,langfang_man1,4.853809762537628
廊坊-0154,116.761762,39.589082,廊坊市,传感器,Wifi,langfang_man1,4.731599966101173
廊坊-0155,116.7097,39.524694,廊坊市,PC,Ethernet,langfang_man1,1.6651993799670255
廊坊-0156,116.742583,39.565987,廊坊市,手机,Wifi,langfang_man1,3.484228175973065
廊坊-0157,116.728471,39.570329,廊坊市,传感器,Wifi,langfang_man1,1.2167869092711534
廊坊-0158,116.739959,39.569886,廊坊市,传感器,Wifi,langfang_man1,2.543666532272552
廊坊-0159,116.743949,39.572929,廊坊市,手机,Ethernet,langfang_man1,1.4123435586391473
廊坊-0160,116.735574,39.570783,廊坊市,laptop,Cellular,langfang_man1,5.356283226510265
廊坊-0161,116.793165,39.631383,廊坊市,PC,Cellular,langfang_man1,7.348746875936193
廊坊-0162,116.741492,39.56826,廊坊市,传感器,Cellular,langfang_man1,2.4831050531276797
廊坊-0163,116.738396,39.570942,廊坊市,传感器,Ethernet,langfang_man1,1.5342284765597576
廊坊-0164,116.992251,39.394364,廊坊市,PC,Ethernet,langfang_man1,1.0163884440033195
廊坊-0165,116.739879,39.570038,廊坊市,传感器,Cellular,langfang_man1,3.9242355548859797
廊坊-0166,116.602222,39.505594,廊坊市,手机,Cellular,langfang_man1,5.067056109904332
廊坊-0167,116.740235,39.574829,廊坊市,laptop,Wifi,langfang_man1,2.2820341478294353
廊坊-0168,116.666259,39.631674,廊坊市,手机,Cellular,langfang_man1,1.3560194905046214
廊坊-0169,117.007422,39.696171,廊坊市,laptop,Cellular,langfang_man2,5.875606464838452
廊坊-0170,116.75614,39.638709,廊坊市,PC,Ethernet,langfang_man1,1.2831271540062703
廊坊-0171,116.786651,39.820159,廊坊市,laptop,Ethernet,beijing_man1,1.093502521397804
廊坊-0172,116.738837,39.554974,廊坊市,手机,Cellular,langfang_man1,3.407652338974885
廊坊-0173,116.739974,39.570023,廊坊市,laptop,Cellular,langfang_man1,3.3710544040228076
廊坊-0174,116.70403,39.542984,廊坊市,手机,Wifi,langfang_man1,2.449923363354724
廊坊-0175,116.672951,39.544933,廊坊市,PC,Cellular,langfang_man1,5.096433088056254
廊坊-0176,116.450826,39.549882,廊坊市,PC,Wifi,beijing_man1,1.6123410886241496
廊坊-0177,116.740407,39.569415,廊坊市,手机,Ethernet,langfang_man1,1.7248347615491557
廊坊-0178,116.725185,39.589942,廊坊市,PC,Wifi,langfang_man1,4.841514246378555
廊坊-0179,116.707315,39.636245,廊坊市,传感器,Cellular,langfang_man1,5.766891711402559
廊坊-0180,116.657373,39.696924,廊坊市,PC,Ethernet,langfang_man1,1.8180477573124127
廊坊-0181,116.74048,39.569965,廊坊市,传感器,Wifi,langfang_man1,4.445343124873027
廊坊-0182,116.825399,39.561608,廊坊市,手机,Wifi,langfang_man1,3.848451323627732
廊坊-0183,116.74,39.569999,廊坊市,laptop,Cellular,langfang_man1,5.607174616032426
廊坊-0184,116.740039,39.570048,廊坊市,传感器,Cellular,langfang_man1,1.2571852354124968
廊坊-0185,116.740443,39.569496,廊坊市,laptop,Cellular,langfang_man1,6.479797231961143
廊坊-0186,116.736852,39.570034,廊坊市,手机,Ethernet,langfang_man1,1.2388899322730147
廊坊-0187,116.819704,39.563414,廊坊市,传感器,Wifi,langfang_man1,2.169704819586885
廊坊-0188,116.740001,39.57,廊坊市,手机,Cellular,langfang_man1,4.382985466950464
廊坊-0189,116.790283,39.561144,廊坊市,laptop,Ethernet,langfang_man1,1.791572468291734
廊坊-0190,116.732843,39.585107,廊坊市,PC,Wifi,langfang_man1,3.5570479390532332
廊坊-0191,116.994404,39.456682,廊坊市,手机,Ethernet,langfang_man1,1.4663859686444582
廊坊-0192,116.855858,39.588672,廊坊市,laptop,Wifi,langfang_man1,3.3117397836218445
廊坊-0193,116.740127,39.570272,廊坊市,手机,Wifi,langfang_man1,2.613631770403429
廊坊-0194,116.603641,39.345991,廊坊市,手机,Cellular,langfang_man1,4.445263523194878
廊坊-0195,116.639124,39.714655,廊坊市,手机,Cellular,beijing_man1,6.162539100018031
廊坊-0196,116.745892,39.564433,廊坊市,传感器,Cellular,langfang_man1,2.728014433496278
廊坊-0197,116.639624,39.524743,廊坊市,laptop,Wifi,langfang_man1,1.0606199469781368
廊坊-0198,116.545732,39.76079,廊坊市,PC,Wifi,beijing_man1,3.6693355933054432
廊坊-0199,116.759441,39.580642,廊坊市,laptop,Wifi,langfang_man1,3.253582860724738
廊坊-0200,117.027613,39.431701,廊坊市,PC,Ethernet,langfang_man1,1.2358958573859555
廊坊-0201,116.72901,39.578655,廊坊市,传感器,Cellular,langfang_man1,1.3611928404642146
廊坊-0202,116.588899,39.433021,廊坊市,PC,Cellular,langfang_man1,2.0491486117540907
廊坊-0203,116.863329,39.791574,廊坊市,PC,Wifi,langfang_man2,4.236685368731424
廊坊-0204,116.739701,39.570053,廊坊市,手机,Ethernet,langfang_man1,1.710130831858586
廊坊-0205,116.711256,39.653367,廊坊市,laptop,Wifi,langfang_man1,1.922289085312943
廊坊-0206,116.74,39.57,廊坊市,laptop,Wifi,langfang_man1,1.5932731649274339
廊坊-0207,116.480904,39.516905,廊坊市,laptop,Wifi,langfang_man1,1.7596609224844553
廊坊-0208,116.745451,39.571365,廊坊市,PC,Cellular,langfang_man1,3.4047396306174704
廊坊-0209,116.738325,39.569436,廊坊市,PC,Wifi,langfang_man1,1.9396876292545593
廊坊-0210,116.761699,39.636655,廊坊市,手机,Cellular,langfang_man1,5.146729884529805
廊坊-0211,116.733401,39.577331,廊坊市,手机,Wifi,langfang_man1,4.532572179715769
廊坊-0212,116.745329,39.570029,廊坊市,PC,Ethernet,langfang_man1,1.0115373493193094
廊坊-0213,116.41068,39.524631,廊坊市,手机,Cellular,beijing_man1,2.3262920863172853
廊坊-0214,116.821057,39.485645,廊坊市,手机,Cellular,langfang_man1,7.501004522409823
廊坊-0215,116.73066,39.581198,廊坊市,手机,Wifi,langfang_man1,4.717197289476738
廊坊-0216,116.738938,39.56276,廊坊市,PC,Wifi,langfang_man1,1.5775011081501784
廊坊-0217,116.776921,39.793752,廊坊市,PC,Wifi,beijing_man1,1.7275977687669646
廊坊-0218,116.722843,39.570804,廊坊市,手机,Wifi,langfang_man1,4.499110294213995
廊坊-0219,116.600897,39.590824,廊坊市,手机,Ethernet,langfang_man1,1.1794006001389725
廊坊-0220,116.740939,39.569814,廊坊市,手机,Cellular,langfang_man1,3.9891155338278885
廊坊-0221,116.993092,39.697162,廊坊市,手机,Ethernet,langfang_man2,1.6877629633178297
廊坊-0222,116.713893,39.587884,廊坊市,传感器,Ethernet,langfang_man1,1.9201992405988946
廊坊-0223,116.742865,39.570977,廊坊市,PC,Ethernet,langfang_man1,1.1486763960989559
廊坊-0224,116.966006,39.642916,廊坊市,laptop,Ethernet,langfang_man2,1.8694540901631558
廊坊-0225,116.727854,39.575504,廊坊市,laptop,Cellular,langfang_man1,2.0168838624969982
廊坊-0226,116.746112,39.571594,廊坊市,传感器,Ethernet,langfang_man1,1.2440597390111405
廊坊-0227,116.690732,39.464989,廊坊市,PC,Cellular,langfang_man1,3.154204518969823
廊坊-0228,116.838303,39.362005,廊坊市,laptop,Cellular,langfang_man1,2.1351661243180904
廊坊-0229,116.740981,39.571898,廊坊市,传感器,Cellular,langfang_man1,3.536010426043383
廊坊-0230,116.74,39.56996,廊坊市,传感器,Wifi,langfang_man1,4.661408316417754
廊坊-0231,116.849402,39.512222,廊坊市,laptop,Ethernet,langfang_man1,1.988596145591132
廊坊-0232,116.740051,39.570068,廊坊市,laptop,Cellular,langfang_man1,2.5100518126102074
廊坊-0233,116.739509,39.570111,廊坊市,传感器,Wifi,langfang_man1,4.868514696709014
廊坊-0234,116.695449,39.620068,廊坊市,laptop,Wifi,langfang_man1,2.798939871159593
廊坊-0235,116.739506,39.569964,廊坊市,传感器,Cellular,langfang_man1,5.4990332562691036
廊坊-0236,116.733741,39.654657,廊坊市,laptop,Wifi,langfang_man1,3.1117298116654304
廊坊-0237,116.736885,39.494108,廊坊市,传感器,Cellular,langfang_man1,4.17712873047113
廊坊-0238,116.739983,39.570004,廊坊市,PC,Cellular,langfang_man1,5.051848740240423
廊坊-0239,116.444419,39.706285,廊坊市,PC,Ethernet,beijing_man1,1.6493289609364026
廊坊-0240,116.623867,39.701034,廊坊市,laptop,Wifi,beijing_man1,3.888008515242554
廊坊-0241,116.739315,39.569305,廊坊市,laptop,Ethernet,langfang_man1,1.3694153510903342
廊坊-0242,116.740025,39.570144,廊坊市,手机,Ethernet,langfang_man1,1.801427526430707
廊坊-0243,116.739994,39.570045,廊坊市,PC,Wifi,langfang_man1,2.385503192956722
廊坊-0244,116.776985,39.432946,廊坊市,手机,Cellular,langfang_man1,4.8969621351232115
廊坊-0245,116.791049,39.35133,廊坊市,传感器,Wifi,langfang_man1,1.320173024889924
廊坊-0246,116.719188,39.580002,廊坊市,传感器,Cellular,langfang_man1,3.5161053099388706
廊坊-0247,116.736622,39.57866,廊坊市,传感器,Cellular,langfang_man1,4.0587755768505565
廊坊-0248,116.841598,39.313658,廊坊市,手机,Ethernet,langfang_man1,1.713876810441048
廊坊-0249,116.739974,39.569872,廊坊市,传感器,Ethernet,langfang_man1,1.5169023942322224
廊坊-0250,116.76592,39.583142,廊坊市,传感器,Wifi,langfang_man1,3.349051337685785
保定-0001,115.297038,38.701908,保定市,laptop,Cellular,baoding_man1,4.526802771215872
保定-0002,115.592958,38.581684,保定市,手机,Wifi,cangzhou_man2,4.976683134657202
保定-0003,115.461218,38.87346,保定市,传感器,Wifi,baoding_man1,3.875703721976467
保定-0004,115.453338,38.871352,保定市,手机,Ethernet,baoding_man1,1.9346644034444922
保定-0005,115.43597,38.890345,保定市,传感器,Ethernet,baoding_man1,1.186730007331155
保定-0006,115.476599,38.870538,保定市,PC,Ethernet,baoding_man1,1.0549090529813747
保定-0007,115.462549,38.868017,保定市,PC,Wifi,baoding_man1,1.4573085561074914
保定-0008,115.539662,38.89145,保定市,传感器,Wifi,baoding_man1,2.3680125658430997
保定-0009,115.661489,39.00424,保定市,传感器,Wifi,baoding_man2,2.0806524166589817
保定-0010,115.459851,38.86977,保定市,手机,Wifi,baoding_man1,1.2768346993088606
保定-0011,115.165539,38.877722,保定市,手机,Ethernet,baoding_man1,1.264178800495859
保定-0012,115.377241,38.978354,保定市,PC,Wifi,baoding_man1,1.3953478774711994
保定-0013,115.525732,39.001753,保定市,传感器,Cellular,baoding_man2,3.107813372817655
保定-0014,115.459979,38.87001,保定市,laptop,Wifi,baoding_man1,2.782466456556355
保定-0015,115.42685,38.871129,保定市,PC,Wifi,baoding_man1,1.3343193239789692
保定-0016,115.463108,38.90924,保定市,手机,Ethernet,baoding_man1,1.218947419555267
保定-0017,115.461588,38.877414,保定市,laptop,Cellular,baoding_man1,5.4839463817336584
保定-0018,115.004247,38.965198,保定市,laptop,Wifi,baoding_man1,1.8551314094293994
保定-0019,115.45836,38.870212,保定市,传感器,Wifi,baoding_man1,1.4921708273630796
保定-0020,115.288111,38.65554,保定市,传感器,Ethernet,baoding_man1,1.6918474664891345
保定-0021,115.42143,38.682444,保定市,PC,Cellular,baoding_man1,5.511854998746545
保定-0022,115.462128,38.868711,保定市,传感器,Wifi,baoding_man1,3.547977206552372
保定-0023,115.47395,38.866671,保定市,PC,Cellular,baoding_man1,1.1395017810413415
保定-0024,115.503492,38.911924,保定市,手机,Cellular,baoding_man1,2.1834107343232736
保定-0025,115.463612,38.869908,保定市,传感器,Cellular,baoding_man1,1.6190295346762822
保定-0026,115.533559,38.921536,保定市,传感器,Cellular,baoding_man1,4.989475148847558
保定-0027,115.282897,39.068282,保定市,laptop,Cellular,baoding_man1,1.2967997685982813
保定-0028,115.445606,39.073701,保定市,laptop,Wifi,baoding_man2,1.6137398712269686
保定-0029,115.477583,38.87695,保定市,传感器,Wifi,baoding_man1,4.542065819330433
保定-0030,115.193608,38.571922,保定市,laptop,Ethernet,baoding_man1,1.5521297302106847
保定-0031,115.358456,38.89886,保定市,PC,Ethernet,baoding_man1,1.8602131265815989
保定-0032,115.111295,38.630818,保定市,传感器,Ethernet,baoding_man1,1.380646054732524
保定-0033,115.547409,39.114526,保定市,PC,Ethernet,baoding_man2,1.9971407315673289
保定-0034,115.158651,38.99821,保定市,PC,Wifi,baoding_man1,4.365620202923592
保定-0035,115.205421,39.123975,保定市,传感器,Wifi,baoding_man1,4.45713132956479
保定-0036,115.509441,38.91124,保定市,laptop,Cellular,baoding_man1,5.602767077566604
保定-0037,115.491049,38.898516,保定市,手机,Ethernet,baoding_man1,1.8452835991838326
保定-0038,115.376433,38.925809,保定市,PC,Ethernet,baoding_man1,1.4026726103935032
保定-0039,115.418452,38.788743,保定市,手机,Ethernet,baoding_man1,1.0070947655250329
保定-0040,115.433603,38.875176,保定市,传感器,Cellular,baoding_man1,2.1036998247333054
保定-0041,115.459985,38.872733,保定市,laptop,Cellular,baoding_man1,7.83531539811945
保定-0042,115.457671,39.255586,保定市,laptop,Ethernet,baoding_man2,1.9176922248015646
保定-0043,115.676961,38.828137,保定市,PC,Ethernet,baoding_man2,1.8758051078546862
保定-0044,115.459564,38.871441,保定市,传感器,Cellular,baoding_man1,4.258158395502843
保定-0045,115.903796,39.04026,保定市,laptop,Wifi,baoding_man2,1.8525908864922194
保定-0046,115.515888,38.859179,保定市,传感器,Ethernet,baoding_man1,1.696102901904227
保定-0047,115.539488,38.866475,保定市,手机,Cellular,baoding_man1,5.0708909164439255
保定-0048,115.458811,38.855867,保定市,PC,Cellular,baoding_man1,7.349165165292955
保定-0049,115.467627,38.865994,保定市,传感器,Wifi,baoding_man1,2.8370863790519287
保定-0050,115.474865,38.877284,保定市,PC,Cellular,baoding_man1,2.9076959665393725
保定-0051,115.412139,38.863856,保定市,PC,Wifi,baoding_man1,1.374589413131143
保定-0052,115.445578,38.860776,保定市,laptop,Wifi,baoding_man1,3.10086436735126
保定-0053,115.459795,38.869926,保定市,PC,Cellular,baoding_man1,1.8872531948706648
保定-0054,115.47415,38.892253,保定市,传感器,Cellular,baoding_man1,5.618829597251684
保定-0055,115.460449,38.869269,保定市,手机,Wifi,baoding_man1,2.870774485699052
保定-0056,115.685574,38.806298,保定市,laptop,Ethernet,cangzhou_man2,1.7385772370840722
保定-0057,115.682468,38.613736,保定市,手机,Wifi,cangzhou_man2,3.4147387400710607
保定-0058,115.383819,38.847589,保定市,PC,Wifi,baoding_man1,2.503929970762069
保定-0059,115.557262,39.000171,保定市,传感器,Ethernet,baoding_man2,1.531434180808306
保定-0060,115.463102,38.869728,保定市,laptop,Wifi,baoding_man1,2.669622536610237
保定-0061,115.09583,38.989235,保定市,手机,Cellular,baoding_man1,3.958599155725086
保定-0062,115.377172,38.540028,保定市,PC,Cellular,baoding_man1,3.7260282047230477
保定-0063,115.461812,38.902898,保定市,手机,Wifi,baoding_man1,1.258274329821853
保定-0064,115.428063,38.899229,保定市,PC,Ethernet,baoding_man1,1.7486755852870721
保定-0065,115.45479,38.783664,保定市,PC,Ethernet,baoding_man1,1.935452642802496
保定-0066,115.516702,38.705585,保定市,手机,Cellular,baoding_man1,2.8115513146279643
保定-0067,115.460042,38.870042,保定市,laptop,Ethernet,baoding_man1,1.1464659974827276
保定-0068,115.750817,38.899841,保定市,手机,Ethernet,baoding_man2,1.7217882082028644
保定-0069,115.458801,38.869576,保定市,laptop,Wifi,baoding_man1,1.5217956383077977
保定-0070,115.460939,38.868296,保定市,laptop,Cellular,baoding_man1,1.4695884174671185
保定-0071,115.475276,38.845809,保定市,PC,Ethernet,baoding_man1,1.0485859594347695
保定-0072,115.414609,38.818328,保定市,手机,Wifi,baoding_man1,1.143323970438185
保定-0073,115.465978,38.431035,保定市,手机,Wifi,hengshui_man2,4.8738696552622995
保定-0074,115.485333,38.844758,保定市,PC,Cellular,baoding_man1,6.504489005852024
保定-0075,115.926943,38.794901,保定市,PC,Wifi,cangzhou_man2,2.1286346541517713
保定-0076,115.460237,38.870107,保定市,传感器,Cellular,baoding_man1,1.7621664992830948
保定-0077,115.500094,38.783051,保定市,手机,Wifi,baoding_man1,1.3936458397887885
保定-0078,115.541492,38.820384,保定市,手机,Cellular,baoding_man1,5.1865712670825594
保定-0079,115.458459,38.870186,保定市,PC,Cellular,baoding_man1,2.343370299926457
保定-0080,115.44102,38.889993,保定市,传感器,Wifi,baoding_man1,4.734929215179822
保定-0081,115.466894,38.872685,保定市,传感器,Wifi,baoding_man1,4.156858440809787
保定-0082,115.466932,38.855622,保定市,手机,Ethernet,baoding_man1,1.5542001782761665
保定-0083,115.459956,38.870063,保定市,PC,Wifi,baoding_man1,2.7158379468960514
保定-0084,115.469848,38.880233,保定市,laptop,Wifi,baoding_man1,3.6436346913277404
保定-0085,115.470792,38.885726,保定市,传感器,Cellular,baoding_man1,1.7333953141351546
保定-0086,115.45657,38.866397,保定市,传感器,Ethernet,baoding_man1,1.236179227374163
保定-0087,115.459999,38.870002,保定市,PC,Cellular,baoding_man1,4.286283040280988
保定-0088,115.45333,38.895633,保定市,laptop,Wifi,baoding_man1,4.785425348203965
保定-0089,115.314285,39.000566,保定市,laptop,Ethernet,baoding_man1,1.628960748522118
保定-0090,115.406135,38.706252,保定市,PC,Ethernet,baoding_man1,1.94398291429289
保定-0091,115.461071,38.865941,保定市,手机,Ethernet,baoding_man1,1.1020478765996904
保定-0092,115.419255,38.780613,保定市,手机,Ethernet,baoding_man1,1.1080899829865816
保定-0093,115.461972,38.821646,保定市,传感器,Ethernet,baoding_man1,1.6658246618035877
保定-0094,115.627578,38.514582,保定市,传感器,Cellular,cangzhou_man2,5.633598321764112
保定-0095,115.575558,38.613909,保定市,laptop,Wifi,cangzhou_man2,1.5479681132612293
保定-0096,115.399102,38.545834,保定市,PC,Cellular,baoding_man1,4.136093109504669
保定-0097,115.450758,38.89459,保定市,laptop,Cellular,baoding_man1,7.228863807683913
保定-0098,115.457874,38.849501,保定市,手机,Cellular,baoding_man1,1.7264807312798365
保定-0099,115.473708,38.880468,保定市,laptop,Ethernet,baoding_man1,1.5946784684692434
保定-0100,115.46,38.87,保定市,laptop,Ethernet,baoding_man1,1.1457760808698594
保定-0101,115.459705,38.870497,保定市,PC,Cellular,baoding_man1,2.233385755307041
保定-0102,115.302069,38.698917,保定市,手机,Wifi,baoding_man1,1.6014748707681363
保定-0103,115.355883,38.603156,保定市,laptop,Cellular,baoding_man1,5.210498171036602
