TaskID,AppType,DeviceID,RequestSize,Max Latency,Length,core,任务生成时间,任务发送时间,接入节点
北京-0332-1745487275309,长时间占用网络资源,北京-0332,50,2.0,5000000000.0,2,00分05秒474.255毫秒,00分05秒475.352毫秒,beijing_man2
邯郸-0045-1745487275305,低需求,邯郸-0045,10,1.0,500000000.0,1,00分05秒470.627毫秒,00分05秒475.920毫秒,handan_man1
秦皇-0094-1745487275306,大带宽,秦皇-0094,200,3.0,5000000000.0,2,00分05秒471.283毫秒,00分05秒476.251毫秒,qhd_man2
北京-0763-1745487275309,长时间占用网络资源,北京-0763,50,2.0,5000000000.0,2,00分05秒473.897毫秒,00分05秒476.696毫秒,beijing_man2
邯郸-0057-1745487275308,低时延,邯郸-0057,10,0.3,5000000000.0,1,00分05秒472.805毫秒,00分05秒477.066毫秒,xingtai_man1
北京-0625-1745487275311,大带宽,北京-0625,200,3.0,5000000000.0,2,00分05秒476.382毫秒,00分05秒477.759毫秒,beijing_man2
北京-0015-1745487275309,高算力,北京-0015,10,10.0,150000000000.0,40,00分05秒474.637毫秒,00分05秒478.798毫秒,beijing_man2
秦皇-0314-1745487275312,低时延,秦皇-0314,10,0.3,5000000000.0,1,00分05秒477.423毫秒,00分05秒479.032毫秒,qhd_man1
保定-0447-1745487275312,低时延,保定-0447,10,0.3,5000000000.0,1,00分05秒477.363毫秒,00分05秒479.200毫秒,baoding_man1
北京-0962-1745487275312,大带宽,北京-0962,200,3.0,5000000000.0,2,00分05秒477.793毫秒,00分05秒479.216毫秒,beijing_man2
保定-0285-1745487275313,大带宽,保定-0285,200,3.0,5000000000.0,2,00分05秒477.817毫秒,00分05秒479.454毫秒,baoding_man1
秦皇-0302-1745487275308,低时延,秦皇-0302,10,0.3,5000000000.0,1,00分05秒473.168毫秒,00分05秒479.741毫秒,qhd_man2
保定-0503-1745487274882,低需求,保定-0503,10,1.0,500000000.0,1,00分05秒47.424毫秒,00分05秒48.864毫秒,baoding_man2
保定-0307-1745487274881,高算力,保定-0307,10,10.0,150000000000.0,40,00分05秒46.736毫秒,00分05秒48.898毫秒,baoding_man1
沧州-0116-1745487275313,低时延,沧州-0116,10,0.3,5000000000.0,1,00分05秒478.205毫秒,00分05秒480.691毫秒,cangzhou_man1
天津-0513-1745487275312,大带宽,天津-0513,200,3.0,5000000000.0,2,00分05秒477.380毫秒,00分05秒480.773毫秒,langfang_man1
天津-0215-1745487275312,低时延,天津-0215,10,0.3,5000000000.0,1,00分05秒477.103毫秒,00分05秒481.104毫秒,tianjin_man2
天津-0453-1745487275315,大带宽,天津-0453,200,3.0,5000000000.0,2,00分05秒480.099毫秒,00分05秒481.202毫秒,tianjin_man2
张家-0046-1745487275315,低需求,张家-0046,10,1.0,500000000.0,1,00分05秒480.239毫秒,00分05秒481.637毫秒,zhangjiako_man1
北京-0121-1745487275311,长时间占用网络资源,北京-0121,50,2.0,5000000000.0,2,00分05秒475.881毫秒,00分05秒482.415毫秒,beijing_man1
石家-0491-1745487275316,低时延,石家-0491,10,0.3,5000000000.0,1,00分05秒481.723毫秒,00分05秒482.727毫秒,shijiangzhuang_man1
北京-0102-1745487275316,长时间占用网络资源,北京-0102,50,2.0,5000000000.0,2,00分05秒481.377毫秒,00分05秒483.161毫秒,beijing_man1
天津-0294-1745487275316,低需求,天津-0294,10,1.0,500000000.0,1,00分05秒481.438毫秒,00分05秒483.690毫秒,tianjin_man2
邢台-0113-1745487275317,低时延,邢台-0113,10,0.3,5000000000.0,1,00分05秒482.129毫秒,00分05秒483.763毫秒,xingtai_man1
秦皇-0413-1745487275318,低时延,秦皇-0413,10,0.3,5000000000.0,1,00分05秒483.381毫秒,00分05秒485.029毫秒,qhd_man2
北京-0987-1745487275318,长时间占用网络资源,北京-0987,50,2.0,5000000000.0,2,00分05秒483.623毫秒,00分05秒485.041毫秒,beijing_man2
邢台-0115-1745487275314,低需求,邢台-0115,10,1.0,500000000.0,1,00分05秒479.072毫秒,00分05秒485.052毫秒,xingtai_man1
天津-0588-1745487275318,大带宽,天津-0588,200,3.0,5000000000.0,2,00分05秒483.241毫秒,00分05秒485.556毫秒,tianjin_man2
秦皇-0236-1745487275317,低需求,秦皇-0236,10,1.0,500000000.0,1,00分05秒482.103毫秒,00分05秒485.670毫秒,qhd_man2
廊坊-0230-1745487275316,长时间占用网络资源,廊坊-0230,50,2.0,5000000000.0,2,00分05秒481.112毫秒,00分05秒485.773毫秒,langfang_man1
石家-0367-1745487275318,低需求,石家-0367,10,1.0,500000000.0,1,00分05秒483.378毫秒,00分05秒486.065毫秒,shijiangzhuang_man1
张家-0174-1745487275317,低需求,张家-0174,10,1.0,500000000.0,1,00分05秒481.879毫秒,00分05秒486.458毫秒,zhangjiako_man1
北京-0144-1745487275317,大带宽,北京-0144,200,3.0,5000000000.0,2,00分05秒482.446毫秒,00分05秒487.005毫秒,beijing_man1
唐山-0338-1745487275320,低需求,唐山-0338,10,1.0,500000000.0,1,00分05秒485.737毫秒,00分05秒487.131毫秒,tangshan_man2
张家-0027-1745487275319,低需求,张家-0027,10,1.0,500000000.0,1,00分05秒483.820毫秒,00分05秒488.063毫秒,zhangjiako_man1
保定-0020-1745487275321,低需求,保定-0020,10,1.0,500000000.0,1,00分05秒486.789毫秒,00分05秒488.481毫秒,baoding_man1
北京-0779-1745487275322,低时延,北京-0779,10,0.3,5000000000.0,1,00分05秒487.347毫秒,00分05秒488.745毫秒,beijing_man1
沧州-0302-1745487275319,高算力,沧州-0302,10,10.0,150000000000.0,40,00分05秒484.761毫秒,00分05秒488.953毫秒,cangzhou_man1
天津-0097-1745487275322,低时延,天津-0097,10,0.3,5000000000.0,1,00分05秒487.480毫秒,00分05秒489.707毫秒,tianjin_man2
秦皇-0079-1745487275321,低需求,秦皇-0079,10,1.0,500000000.0,1,00分05秒485.810毫秒,00分05秒490.015毫秒,qhd_man2
石家-0391-1745487275323,低时延,石家-0391,10,0.3,5000000000.0,1,00分05秒488.558毫秒,00分05秒490.187毫秒,shijiangzhuang_man1
石家-0452-1745487275322,长时间占用网络资源,石家-0452,50,2.0,5000000000.0,2,00分05秒487.792毫秒,00分05秒490.832毫秒,shijiangzhuang_man1
北京-0866-1745487275323,低时延,北京-0866,10,0.3,5000000000.0,1,00分05秒488.488毫秒,00分05秒491.318毫秒,beijing_man2
保定-0065-1745487275325,高算力,保定-0065,10,10.0,150000000000.0,40,00分05秒490.072毫秒,00分05秒492.007毫秒,baoding_man1
北京-0988-1745487275323,低时延,北京-0988,10,0.3,5000000000.0,1,00分05秒488.272毫秒,00分05秒492.154毫秒,beijing_man1
石家-0082-1745487275325,低需求,石家-0082,10,1.0,500000000.0,1,00分05秒490.676毫秒,00分05秒492.207毫秒,shijiangzhuang_man1
北京-0663-1745487275325,长时间占用网络资源,北京-0663,50,2.0,5000000000.0,2,00分05秒490.758毫秒,00分05秒495.680毫秒,beijing_man1
保定-0118-1745487275329,低需求,保定-0118,10,1.0,500000000.0,1,00分05秒494.005毫秒,00分05秒495.963毫秒,cangzhou_man2
石家-0302-1745487275330,长时间占用网络资源,石家-0302,50,2.0,5000000000.0,2,00分05秒495.152毫秒,00分05秒496.280毫秒,shijiangzhuang_man1
保定-0123-1745487275329,高算力,保定-0123,10,10.0,150000000000.0,40,00分05秒494.623毫秒,00分05秒497.365毫秒,baoding_man1
张家-0178-1745487275330,大带宽,张家-0178,200,3.0,5000000000.0,2,00分05秒494.887毫秒,00分05秒497.507毫秒,zhangjiako_man1
北京-0618-1745487275330,低需求,北京-0618,10,1.0,500000000.0,1,00分05秒495.686毫秒,00分05秒497.661毫秒,langfang_man1
天津-0345-1745487275331,低需求,天津-0345,10,1.0,500000000.0,1,00分05秒496.333毫秒,00分05秒497.882毫秒,tianjin_man2
秦皇-0084-1745487275327,低需求,秦皇-0084,10,1.0,500000000.0,1,00分05秒492.129毫秒,00分05秒498.712毫秒,qhd_man2
石家-0356-1745487275332,低时延,石家-0356,10,0.3,5000000000.0,1,00分05秒497.113毫秒,00分05秒498.917毫秒,shijiangzhuang_man1
唐山-0055-1745487275327,低需求,唐山-0055,10,1.0,500000000.0,1,00分05秒491.845毫秒,00分05秒498.934毫秒,tangshan_man2
沧州-0221-1745487275330,长时间占用网络资源,沧州-0221,50,2.0,5000000000.0,2,00分05秒495.248毫秒,00分05秒499.060毫秒,cangzhou_man1
天津-0052-1745487275332,大带宽,天津-0052,200,3.0,5000000000.0,2,00分05秒497.425毫秒,00分05秒499.153毫秒,tianjin_man2
秦皇-0165-1745487275329,大带宽,秦皇-0165,200,3.0,5000000000.0,2,00分05秒494.411毫秒,00分05秒499.323毫秒,qhd_man2
衡水-0131-1745487275332,低时延,衡水-0131,10,0.3,5000000000.0,1,00分05秒497.769毫秒,00分05秒499.451毫秒,hengshui_man1
保定-0127-1745487274884,低需求,保定-0127,10,1.0,500000000.0,1,00分05秒48.882毫秒,00分05秒50.173毫秒,baoding_man1
沧州-0303-1745487274878,大带宽,沧州-0303,200,3.0,5000000000.0,2,00分05秒42.868毫秒,00分05秒50.213毫秒,cangzhou_man1
北京-0784-1745487274878,低需求,北京-0784,10,1.0,500000000.0,1,00分05秒43.144毫秒,00分05秒50.739毫秒,langfang_man2
廊坊-0143-1745487274884,低时延,廊坊-0143,10,0.3,5000000000.0,1,00分05秒49.567毫秒,00分05秒50.883毫秒,langfang_man1
邯郸-0026-1745487275333,低需求,邯郸-0026,10,1.0,500000000.0,1,00分05秒498.003毫秒,00分05秒502.011毫秒,handan_man1
北京-0077-1745487275336,低需求,北京-0077,10,1.0,500000000.0,1,00分05秒501.121毫秒,00分05秒502.643毫秒,beijing_man2
邯郸-0091-1745487275336,大带宽,邯郸-0091,200,3.0,5000000000.0,2,00分05秒501.080毫秒,00分05秒504.611毫秒,handan_man2
保定-0067-1745487275339,大带宽,保定-0067,200,3.0,5000000000.0,2,00分05秒504.077毫秒,00分05秒505.223毫秒,baoding_man1
唐山-0229-1745487275339,长时间占用网络资源,唐山-0229,50,2.0,5000000000.0,2,00分05秒504.700毫秒,00分05秒505.767毫秒,tangshan_man2
保定-0213-1745487275334,长时间占用网络资源,保定-0213,50,2.0,5000000000.0,2,00分05秒499.178毫秒,00分05秒506.058毫秒,baoding_man1
衡水-0189-1745487275333,大带宽,衡水-0189,200,3.0,5000000000.0,2,00分05秒498.675毫秒,00分05秒506.440毫秒,hengshui_man1
廊坊-0016-1745487275339,大带宽,廊坊-0016,200,3.0,5000000000.0,2,00分05秒504.245毫秒,00分05秒506.741毫秒,langfang_man1
廊坊-0098-1745487275340,长时间占用网络资源,廊坊-0098,50,2.0,5000000000.0,2,00分05秒505.272毫秒,00分05秒506.813毫秒,langfang_man1
北京-0283-1745487275340,低需求,北京-0283,10,1.0,500000000.0,1,00分05秒504.842毫秒,00分05秒507.221毫秒,beijing_man2
沧州-0317-1745487275339,低时延,沧州-0317,10,0.3,5000000000.0,1,00分05秒503.898毫秒,00分05秒507.662毫秒,cangzhou_man1
廊坊-0138-1745487275342,低需求,廊坊-0138,10,1.0,500000000.0,1,00分05秒507.367毫秒,00分05秒509.043毫秒,langfang_man1
天津-0233-1745487275340,大带宽,天津-0233,200,3.0,5000000000.0,2,00分05秒505.797毫秒,00分05秒509.090毫秒,tianjin_man2
承德-0088-1745487275342,低需求,承德-0088,10,1.0,500000000.0,1,00分05秒507.334毫秒,00分05秒509.219毫秒,chengde_man1
承德-0144-1745487275343,大带宽,承德-0144,200,3.0,5000000000.0,2,00分05秒508.231毫秒,00分05秒509.346毫秒,chengde_man1
唐山-0320-1745487275343,大带宽,唐山-0320,200,3.0,5000000000.0,2,00分05秒508.200毫秒,00分05秒509.603毫秒,tangshan_man1
邢台-0225-1745487274885,低时延,邢台-0225,10,0.3,5000000000.0,1,00分05秒50.046毫秒,00分05秒51.400毫秒,xingtai_man1
保定-0150-1745487274884,高算力,保定-0150,10,10.0,150000000000.0,40,00分05秒49.703毫秒,00分05秒51.824毫秒,baoding_man1
天津-0545-1745487275344,长时间占用网络资源,天津-0545,50,2.0,5000000000.0,2,00分05秒509.603毫秒,00分05秒510.713毫秒,langfang_man1
北京-0780-1745487275343,大带宽,北京-0780,200,3.0,5000000000.0,2,00分05秒508.556毫秒,00分05秒510.765毫秒,beijing_man1
保定-0247-1745487275345,低时延,保定-0247,10,0.3,5000000000.0,1,00分05秒510.468毫秒,00分05秒512.228毫秒,baoding_man1
北京-0760-1745487275341,长时间占用网络资源,北京-0760,50,2.0,5000000000.0,2,00分05秒506.426毫秒,00分05秒512.302毫秒,beijing_man1
保定-0157-1745487275342,大带宽,保定-0157,200,3.0,5000000000.0,2,00分05秒507.568毫秒,00分05秒513.454毫秒,baoding_man1
张家-0015-1745487275342,低时延,张家-0015,10,0.3,5000000000.0,1,00分05秒507.017毫秒,00分05秒513.494毫秒,zhangjiako_man2
北京-0544-1745487275347,长时间占用网络资源,北京-0544,50,2.0,5000000000.0,2,00分05秒512.596毫秒,00分05秒513.918毫秒,beijing_man1
衡水-0190-1745487275346,高算力,衡水-0190,10,10.0,150000000000.0,40,00分05秒511.208毫秒,00分05秒514.193毫秒,hengshui_man1
北京-0360-1745487275347,低时延,北京-0360,10,0.3,5000000000.0,1,00分05秒512.125毫秒,00分05秒514.467毫秒,langfang_man2
邢台-0237-1745487275348,低时延,邢台-0237,10,0.3,5000000000.0,1,00分05秒513.432毫秒,00分05秒515.345毫秒,xingtai_man1
保定-0048-1745487275344,高算力,保定-0048,10,10.0,150000000000.0,40,00分05秒509.031毫秒,00分05秒516.380毫秒,baoding_man1
邯郸-0117-1745487275349,低时延,邯郸-0117,10,0.3,5000000000.0,1,00分05秒514.719毫秒,00分05秒516.386毫秒,handan_man1
沧州-0106-1745487275349,低需求,沧州-0106,10,1.0,500000000.0,1,00分05秒514.457毫秒,00分05秒517.753毫秒,cangzhou_man1
沧州-0164-1745487275350,低需求,沧州-0164,10,1.0,500000000.0,1,00分05秒515.552毫秒,00分05秒518.765毫秒,cangzhou_man1
秦皇-0096-1745487275352,低需求,秦皇-0096,10,1.0,500000000.0,1,00分05秒517.157毫秒,00分05秒518.966毫秒,qhd_man2
廊坊-0073-1745487275352,低时延,廊坊-0073,10,0.3,5000000000.0,1,00分05秒517.310毫秒,00分05秒519.033毫秒,langfang_man1
唐山-0124-1745487275353,大带宽,唐山-0124,200,3.0,5000000000.0,2,00分05秒518.741毫秒,00分05秒519.986毫秒,tangshan_man2
北京-0972-1745487274881,低需求,北京-0972,10,1.0,500000000.0,1,00分05秒46.655毫秒,00分05秒52.212毫秒,beijing_man1
保定-0305-1745487274885,大带宽,保定-0305,200,3.0,5000000000.0,2,00分05秒49.960毫秒,00分05秒52.675毫秒,baoding_man1
北京-0271-1745487274884,高算力,北京-0271,10,10.0,150000000000.0,40,00分05秒48.975毫秒,00分05秒52.895毫秒,langfang_man1
北京-0619-1745487274886,低需求,北京-0619,10,1.0,500000000.0,1,00分05秒51.330毫秒,00分05秒52.917毫秒,langfang_man1
天津-0504-1745487275352,长时间占用网络资源,天津-0504,50,2.0,5000000000.0,2,00分05秒516.979毫秒,00分05秒520.330毫秒,tianjin_man2
廊坊-0047-1745487275353,低需求,廊坊-0047,10,1.0,500000000.0,1,00分05秒518.017毫秒,00分05秒520.570毫秒,langfang_man1
廊坊-0063-1745487275355,低时延,廊坊-0063,10,0.3,5000000000.0,1,00分05秒520.367毫秒,00分05秒521.697毫秒,langfang_man1
北京-0202-1745487275352,大带宽,北京-0202,200,3.0,5000000000.0,2,00分05秒517.337毫秒,00分05秒522.029毫秒,beijing_man1
天津-0524-1745487275353,低时延,天津-0524,10,0.3,5000000000.0,1,00分05秒518.634毫秒,00分05秒522.712毫秒,tianjin_man2
天津-0395-1745487275356,低需求,天津-0395,10,1.0,500000000.0,1,00分05秒521.734毫秒,00分05秒523.234毫秒,langfang_man1
保定-0117-1745487275357,低需求,保定-0117,10,1.0,500000000.0,1,00分05秒522.165毫秒,00分05秒523.742毫秒,baoding_man1
沧州-0095-1745487275357,大带宽,沧州-0095,200,3.0,5000000000.0,2,00分05秒522.035毫秒,00分05秒523.787毫秒,cangzhou_man1
沧州-0295-1745487275357,长时间占用网络资源,沧州-0295,50,2.0,5000000000.0,2,00分05秒522.289毫秒,00分05秒524.220毫秒,cangzhou_man1
北京-0616-1745487275357,低时延,北京-0616,10,0.3,5000000000.0,1,00分05秒522.004毫秒,00分05秒524.306毫秒,beijing_man2
北京-0061-1745487275351,低需求,北京-0061,10,1.0,500000000.0,1,00分05秒516.461毫秒,00分05秒524.353毫秒,beijing_man1
天津-0250-1745487275356,低需求,天津-0250,10,1.0,500000000.0,1,00分05秒521.141毫秒,00分05秒524.542毫秒,tianjin_man2
天津-0030-1745487275353,低需求,天津-0030,10,1.0,500000000.0,1,00分05秒518.778毫秒,00分05秒525.485毫秒,tianjin_man1
北京-0285-1745487275359,低需求,北京-0285,10,1.0,500000000.0,1,00分05秒524.258毫秒,00分05秒525.710毫秒,langfang_man2
秦皇-0192-1745487275357,低需求,秦皇-0192,10,1.0,500000000.0,1,00分05秒522.560毫秒,00分05秒525.776毫秒,qhd_man2
保定-0423-1745487275359,低需求,保定-0423,10,1.0,500000000.0,1,00分05秒524.639毫秒,00分05秒526.332毫秒,baoding_man1
沧州-0120-1745487275360,低时延,沧州-0120,10,0.3,5000000000.0,1,00分05秒525.124毫秒,00分05秒526.382毫秒,cangzhou_man1
廊坊-0022-1745487275354,长时间占用网络资源,廊坊-0022,50,2.0,5000000000.0,2,00分05秒519.150毫秒,00分05秒526.714毫秒,langfang_man1
邢台-0180-1745487275360,长时间占用网络资源,邢台-0180,50,2.0,5000000000.0,2,00分05秒525.468毫秒,00分05秒527.016毫秒,handan_man1
唐山-0176-1745487275355,低需求,唐山-0176,10,1.0,500000000.0,1,00分05秒520.680毫秒,00分05秒527.670毫秒,tangshan_man2
秦皇-0073-1745487275361,大带宽,秦皇-0073,200,3.0,5000000000.0,2,00分05秒526.485毫秒,00分05秒527.898毫秒,qhd_man2
唐山-0301-1745487275361,大带宽,唐山-0301,200,3.0,5000000000.0,2,00分05秒526.495毫秒,00分05秒528.871毫秒,tangshan_man1
石家-0104-1745487275359,长时间占用网络资源,石家-0104,50,2.0,5000000000.0,2,00分05秒524.305毫秒,00分05秒528.948毫秒,shijiangzhuang_man1
廊坊-0064-1745487275361,长时间占用网络资源,廊坊-0064,50,2.0,5000000000.0,2,00分05秒526.756毫秒,00分05秒529.303毫秒,langfang_man1
邢台-0121-1745487275363,高算力,邢台-0121,10,10.0,150000000000.0,40,00分05秒528.602毫秒,00分05秒529.704毫秒,xingtai_man1
沧州-0221-1745487274884,低需求,沧州-0221,10,1.0,500000000.0,1,00分05秒49.688毫秒,00分05秒53.500毫秒,cangzhou_man1
北京-0985-1745487274884,长时间占用网络资源,北京-0985,50,2.0,5000000000.0,2,00分05秒49.786毫秒,00分05秒53.765毫秒,beijing_man1
北京-0150-1745487274881,低时延,北京-0150,10,0.3,5000000000.0,1,00分05秒46.634毫秒,00分05秒53.821毫秒,beijing_man1
北京-0662-1745487275358,低需求,北京-0662,10,1.0,500000000.0,1,00分05秒522.867毫秒,00分05秒530.339毫秒,beijing_man2
衡水-0029-1745487275359,高算力,衡水-0029,10,10.0,150000000000.0,40,00分05秒524.346毫秒,00分05秒530.514毫秒,hengshui_man2
张家-0052-1745487275362,大带宽,张家-0052,200,3.0,5000000000.0,2,00分05秒527.524毫秒,00分05秒530.948毫秒,zhangjiako_man1
邯郸-0116-1745487275366,低时延,邯郸-0116,10,0.3,5000000000.0,1,00分05秒531.565毫秒,00分05秒532.951毫秒,handan_man1
保定-0285-1745487275366,高算力,保定-0285,10,10.0,150000000000.0,40,00分05秒531.429毫秒,00分05秒533.066毫秒,baoding_man1
沧州-0173-1745487275364,低时延,沧州-0173,10,0.3,5000000000.0,1,00分05秒529.729毫秒,00分05秒533.189毫秒,cangzhou_man1
秦皇-0020-1745487275367,低需求,秦皇-0020,10,1.0,500000000.0,1,00分05秒531.895毫秒,00分05秒533.821毫秒,qhd_man1
石家-0156-1745487275367,高算力,石家-0156,10,10.0,150000000000.0,40,00分05秒532.461毫秒,00分05秒534.126毫秒,shijiangzhuang_man1
秦皇-0112-1745487275366,高算力,秦皇-0112,10,10.0,150000000000.0,40,00分05秒531.115毫秒,00分05秒534.723毫秒,qhd_man2
唐山-0307-1745487275369,大带宽,唐山-0307,200,3.0,5000000000.0,2,00分05秒534.062毫秒,00分05秒535.202毫秒,tangshan_man2
天津-0100-1745487275365,大带宽,天津-0100,200,3.0,5000000000.0,2,00分05秒530.761毫秒,00分05秒535.580毫秒,tianjin_man2
